[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1500091929.501000 7/14/2017, 9:12:09 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, pb6051
INFO, WEIGHT, 70.000
INFO, AREA,
INFO, LENGTH,
INFO, SHAPE,
INFO, COMMENT,
INFO, SEQUENCE FILE: pb6051_dc_mag_v3_ac1500Oe.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1500099580.515,,1.254533e+003,1.800220e+000,7.774971e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905124e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.589890e-004,0,0,0,
1500099584.765,,1.254533e+003,1.799327e+000,7.765520e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907937e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.670288e-004,0,0,0,
1500099589.265,,1.254533e+003,1.799255e+000,7.770840e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906083e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.560087e-004,0,0,0,
1500099594.290,,1.254533e+003,1.800097e+000,7.783499e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906664e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.119873e-004,0,0,0,
1500099599.040,,1.254533e+003,1.799337e+000,7.787709e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907063e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.059937e-004,0,0,0,
1500099603.540,,1.254533e+003,1.799081e+000,7.769181e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906658e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.179976e-004,0,0,0,
1500099608.100,,1.254533e+003,1.799286e+000,7.764738e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908264e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.127958e-003,0,0,0,
1500099612.350,,1.254533e+003,1.799470e+000,7.767050e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908203e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.590055e-004,0,0,0,
1500099617.100,,1.254533e+003,1.800251e+000,7.769632e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906261e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.337051e-003,0,0,0,
1500099621.585,,1.254533e+003,1.800045e+000,7.776742e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905202e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.730225e-004,0,0,0,
1500099626.070,,1.254533e+003,1.799932e+000,7.788500e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906787e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.990433e-004,0,0,0,
1500099630.320,,1.254533e+003,1.799491e+000,7.766425e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907698e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.839399e-004,0,0,0,
1500099634.570,,1.254533e+003,1.799789e+000,7.766499e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906673e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.273990e-003,0,0,0,
1500099639.070,,1.254533e+003,1.799758e+000,7.786845e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908838e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.002716e-005,0,0,0,
1500099643.555,,1.254533e+003,1.799799e+000,7.768677e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908420e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.198883e-005,0,0,0,
1500099648.040,,1.254533e+003,1.800087e+000,7.765318e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908203e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.140305e-004,0,0,0,
1500099652.290,,1.254533e+003,1.800004e+000,7.770628e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906415e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.790161e-004,0,0,0,
1500099656.540,,1.254533e+003,1.799953e+000,7.783422e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909061e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.880096e-004,0,0,0,
1500099661.275,,1.254533e+003,1.799800e+000,7.762694e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906093e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.417994e-003,0,0,0,
1500099665.820,,1.254533e+003,1.800745e+000,7.765187e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907716e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.730225e-004,0,0,0,
1500099670.305,,1.254533e+003,1.800673e+000,7.770074e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907260e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.179810e-004,0,0,0,
1500099674.555,,1.254533e+003,1.800591e+000,7.782239e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907832e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.529953e-004,0,0,0,
1500099679.555,,1.254533e+003,1.799840e+000,7.783607e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907812e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.002716e-005,0,0,0,
1500099684.055,,1.254533e+003,1.800179e+000,7.787968e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906603e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.589890e-004,0,0,0,
1500099688.805,,1.254533e+003,1.800344e+000,7.784458e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908697e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.059937e-004,0,0,0,
1500099693.290,,1.254533e+003,1.800220e+000,7.785831e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.904903e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.100800e-005,0,0,0,
1500099697.775,,1.254533e+003,1.800560e+000,7.783143e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908379e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.200241e-004,0,0,0,
1500099702.025,,1.254533e+003,1.800354e+000,7.783227e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908430e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.131058e-003,0,0,0,
1500099706.525,,1.254533e+003,1.800766e+000,7.783598e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907715e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.296997e-003,0,0,0,
1500099711.040,,1.254533e+003,1.800745e+000,7.782798e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906394e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.089905e-004,0,0,0,
1500099716.025,,1.254533e+003,1.800344e+000,7.763936e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907326e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.940033e-004,0,0,0,
1500099721.010,,1.254533e+003,1.800148e+000,7.786271e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906392e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.850128e-004,0,0,0,
1500099725.995,,1.254533e+003,1.800117e+000,7.790152e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906343e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.230240e-004,0,0,0,
1500099730.980,,1.254533e+003,1.800756e+000,7.784558e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907382e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.152992e-003,0,0,0,
1500099735.965,,1.254533e+003,1.800416e+000,7.779773e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906850e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.831055e-003,0,0,0,
1500099740.950,,1.254533e+003,1.800416e+000,7.784828e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907740e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.799698e-004,0,0,0,
1500099745.935,,1.254533e+003,1.800539e+000,7.785484e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906738e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.296997e-003,0,0,0,
1500099750.430,,1.254533e+003,1.800920e+000,7.782657e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906567e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.350113e-004,0,0,0,
1500099754.915,,1.254533e+003,1.800632e+000,7.794186e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906489e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.196167e-005,0,0,0,
1500099759.165,,1.254533e+003,1.801137e+000,7.782691e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908910e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.679825e-004,0,0,0,
1500099763.915,,1.254533e+003,1.800766e+000,7.775867e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908572e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.320145e-004,0,0,0,
1500099768.415,,1.254533e+003,1.800550e+000,7.782932e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906623e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.640289e-004,0,0,0,
1500099772.900,,1.254533e+003,1.800601e+000,7.780849e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908804e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.670258e-004,0,0,0,
1500099777.385,,1.254533e+003,1.800817e+000,7.778095e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907556e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.350113e-004,0,0,0,
1500099781.635,,1.254533e+003,1.801085e+000,7.780989e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906357e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.070976e-003,0,0,0,
1500099786.385,,1.254533e+003,1.801023e+000,7.781535e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906107e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.769730e-004,0,0,0,
1500099791.135,,1.254533e+003,1.801064e+000,7.785576e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906646e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.296967e-005,0,0,0,
1500099795.625,,1.254533e+003,1.800704e+000,7.782716e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905523e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.380081e-004,0,0,0,
1500099800.360,,1.254533e+003,1.800303e+000,7.774153e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909171e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.649857e-004,0,0,0,
1500099804.610,,1.254533e+003,1.800745e+000,7.781012e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907345e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.050949e-003,0,0,0,
1500099808.860,,1.254533e+003,1.800817e+000,7.787022e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906013e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.069443e-004,0,0,0,
1500099813.110,,1.254533e+003,1.800972e+000,7.782219e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906232e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.215935e-003,0,0,0,
1500099817.595,,1.254533e+003,1.801332e+000,7.774252e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909590e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.949570e-004,0,0,0,
1500099822.580,,1.254533e+003,1.800735e+000,7.783744e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907982e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.999969e-004,0,0,0,
1500099827.565,,1.254533e+003,1.800786e+000,7.780342e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906955e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.029938e-004,0,0,0,
1500099832.550,,1.254533e+003,1.800766e+000,7.781313e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909150e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.440018e-004,0,0,0,
1500099837.535,,1.254533e+003,1.800653e+000,7.779090e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.910317e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.179810e-004,0,0,0,
1500099842.335,,1.254533e+003,1.801394e+000,7.781705e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907184e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.649826e-004,0,0,0,
1500099846.585,,1.254533e+003,1.801497e+000,7.780705e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907750e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.599426e-004,0,0,0,
1500099851.085,,1.254533e+003,1.801116e+000,7.782716e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.910478e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.299024e-003,0,0,0,
1500099855.835,,1.254533e+003,1.801342e+000,7.781603e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907144e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.098083e-005,0,0,0,
1500099860.335,,1.254533e+003,1.801755e+000,7.783428e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906992e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.100634e-004,0,0,0,
1500099864.855,,1.254533e+003,1.801538e+000,7.786433e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906786e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.230240e-004,0,0,0,
1500099869.340,,1.254533e+003,1.801023e+000,7.782003e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907306e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.069443e-004,0,0,0,
1500099873.590,,1.254533e+003,1.800622e+000,7.779262e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909275e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.029968e-004,0,0,0,
1500099878.090,,1.254533e+003,1.801157e+000,7.779071e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.910131e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.799698e-004,0,0,0,
1500099882.340,,1.254533e+003,1.801095e+000,7.784230e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906621e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.569458e-004,0,0,0,
1500099887.325,,1.254533e+003,1.801817e+000,7.788963e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908031e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,8.870363e-004,0,0,0,
1500099892.110,,1.254533e+003,1.801735e+000,7.785738e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906672e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.052022e-003,0,0,0,
1500099896.380,,1.254533e+003,1.801116e+000,7.779135e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907224e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.859665e-004,0,0,0,
1500099901.865,,1.254533e+003,1.801343e+000,7.778362e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907778e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,2.679825e-004,0,0,0,
1500099906.665,,1.254533e+003,1.801044e+000,7.785206e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905989e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.299713e-004,0,0,0,
1500099910.915,,1.254533e+003,1.800920e+000,7.785239e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905772e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.179810e-004,0,0,0,
1500099915.665,,1.254533e+003,1.801466e+000,7.778901e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908478e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.509521e-004,0,0,0,
1500099920.665,,1.254533e+003,1.801054e+000,7.760996e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906021e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.689331e-004,0,0,0,
1500099924.970,,1.254533e+003,1.801508e+000,7.785431e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907454e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.340032e-003,0,0,0,
1500099929.520,,1.254533e+003,1.801363e+000,7.781227e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.909422e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.269714e-004,0,0,0,
1500099934.005,,1.254533e+003,1.801291e+000,7.780609e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906284e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.829666e-004,0,0,0,
1500099938.255,,1.254533e+003,1.801394e+000,7.782574e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906371e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.239777e-004,0,0,0,
1500099942.755,,1.254533e+003,1.801456e+000,7.780216e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906262e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,6.190538e-004,0,0,0,
1500099947.505,,1.254533e+003,1.800601e+000,7.782662e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905292e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,7.209778e-004,0,0,0,
1500099952.505,,1.254533e+003,1.801147e+000,7.781165e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906080e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.319051e-003,0,0,0,
1500099956.990,,1.254533e+003,1.801075e+000,7.779176e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908945e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.173973e-003,0,0,0,
1500099961.475,,1.254533e+003,1.801466e+000,7.766264e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905006e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.910065e-004,0,0,0,
1500099965.725,,1.254533e+003,1.801549e+000,7.783910e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907571e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.559921e-004,0,0,0,
1500099970.475,,1.254533e+003,1.800817e+000,7.787514e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906306e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.350113e-004,0,0,0,
1500099975.225,,1.254533e+003,1.801600e+000,7.779744e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905371e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,4.950762e-004,0,0,0,
1500099979.725,,1.254533e+003,1.801260e+000,7.779347e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908309e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.381040e-003,0,0,0,
1500099984.235,,1.254533e+003,1.801456e+000,7.779602e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908264e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.890795e-004,0,0,0,
1500099988.720,,1.254533e+003,1.801498e+000,7.763053e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906304e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.072049e-003,0,0,0,
1500099992.970,,1.254533e+003,1.801467e+000,7.779519e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906585e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.134038e-003,0,0,0,
1500099997.470,,1.254533e+003,1.800961e+000,7.768434e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905392e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.469986e-004,0,0,0,
1500100002.220,,1.254533e+003,1.800889e+000,7.766680e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905092e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.269714e-004,0,0,0,
1500100006.705,,1.254533e+003,1.801147e+000,7.762688e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908177e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.443028e-003,0,0,0,
1500100011.190,,1.254533e+003,1.801127e+000,7.761732e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907122e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.484036e-003,0,0,0,
1500100015.440,,1.254533e+003,1.800910e+000,7.771987e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.905380e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.049995e-003,0,1,0,
1500100019.940,,1.254533e+003,1.801157e+000,7.767340e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906954e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.008987e-003,0,1,0,
1500100024.440,,1.254533e+003,1.801405e+000,7.765554e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906566e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.505017e-003,0,1,0,
1500100029.425,,1.254533e+003,1.801693e+000,7.760113e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.908848e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,9.289980e-004,0,1,0,
1500100033.960,,1.254533e+003,1.801952e+000,7.763666e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907303e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,1.445055e-003,0,1,0,
1500100038.460,,1.254533e+003,1.802406e+000,7.775085e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.907131e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,5.370378e-004,0,1,0,
1500100042.711,,1.254533e+003,1.801198e+000,7.783774e-002,0.000000e+000,0.000000e+000,0.000000e+000,2,9.906016e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,7.000000e-001,4.000000e+000,1,1,3.910065e-004,0,1,0,
